# hostname;interval;timestamp;tps;rtps;wtps;bread/s;bwrtn/s;# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff;# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
sasa.cl.cam.ac.uk;1;2013-03-25 07-37-56 UTC;32277.00;32277.00;0.00;258216.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-37-56 UTC;128152.00;0.00;65505.00;31789.00;32900.00;0.00;0.00;31824.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-37-56 UTC;61275844;4078056;6.24;159576;2782560;1341180;2.05;1068120;1536224;sasa.cl.cam.ac.uk;1;2013-03-25 07-37-56 UTC;-1;8.51;0.00;6.54;76.96;0.00;7.98
sasa.cl.cam.ac.uk;1;2013-03-25 07-37-57 UTC;23448.00;23384.00;64.00;187560.00;1160.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-37-57 UTC;92884.00;196.00;46143.00;23002.00;23514.00;0.00;0.00;23012.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-37-57 UTC;61276416;4077484;6.24;160072;2782696;1341180;2.05;1072820;1532324;sasa.cl.cam.ac.uk;1;2013-03-25 07-37-57 UTC;-1;7.51;0.00;3.63;76.42;0.00;12.44
sasa.cl.cam.ac.uk;1;2013-03-25 07-37-58 UTC;26892.00;26890.00;2.00;215608.00;16.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-37-58 UTC;106660.00;4.00;54731.00;26374.00;27489.00;0.00;0.00;26333.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-37-58 UTC;61274636;4079264;6.24;160740;2783140;1341180;2.05;1078640;1527616;sasa.cl.cam.ac.uk;1;2013-03-25 07-37-58 UTC;-1;5.55;0.00;6.08;78.73;0.00;9.64
sasa.cl.cam.ac.uk;1;2013-03-25 07-37-59 UTC;25959.00;25959.00;0.00;207672.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-37-59 UTC;102756.00;0.00;51029.00;25445.00;25949.00;0.00;0.00;25449.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-37-59 UTC;61273028;4080872;6.24;161320;2784168;1341180;2.05;1085676;1521168;sasa.cl.cam.ac.uk;1;2013-03-25 07-37-59 UTC;-1;7.73;0.13;5.03;77.06;0.00;10.05
sasa.cl.cam.ac.uk;1;2013-03-25 07-38-00 UTC;28533.00;28533.00;0.00;230216.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-00 UTC;113300.00;0.00;58303.00;27848.00;29215.00;0.00;0.00;27909.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-00 UTC;61270932;4082968;6.25;162360;2784768;1341176;2.05;1093440;1515072;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-00 UTC;-1;7.02;0.00;6.89;76.33;0.00;9.75
sasa.cl.cam.ac.uk;1;2013-03-25 07-38-01 UTC;29812.00;29812.00;0.00;238984.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-01 UTC;118328.00;0.00;58771.00;29315.00;29749.00;0.00;0.00;29251.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-01 UTC;61268292;4085608;6.25;163152;2786152;1341176;2.05;1103920;1507560;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-01 UTC;-1;7.67;0.00;6.37;77.11;0.00;8.84
sasa.cl.cam.ac.uk;1;2013-03-25 07-38-02 UTC;30936.00;30925.00;11.00;247400.00;80.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-02 UTC;123148.00;16.00;63182.00;30625.00;31650.00;0.00;0.00;30572.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-02 UTC;61267904;4085996;6.25;163760;2785028;1341184;2.05;1115048;1496296;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-02 UTC;-1;8.62;0.00;7.34;76.45;0.00;7.59
sasa.cl.cam.ac.uk;1;2013-03-25 07-38-03 UTC;30106.00;30106.00;0.00;241336.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-03 UTC;119212.00;0.00;59013.00;29437.00;30026.00;0.00;0.00;29525.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-03 UTC;61266000;4087900;6.26;164732;2786116;1341184;2.05;1127812;1484580;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-03 UTC;-1;8.97;0.00;6.41;75.51;0.00;9.10
sasa.cl.cam.ac.uk;1;2013-03-25 07-38-04 UTC;19150.00;18747.00;403.00;150464.00;13072.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-04 UTC;73228.00;2400.00;37554.00;17812.00;18860.00;0.00;0.00;17775.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-04 UTC;61262292;4091608;6.26;165756;2787340;1341180;2.05;1132192;1484336;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-04 UTC;-1;5.45;0.00;17.38;46.04;0.00;31.13
sasa.cl.cam.ac.uk;1;2013-03-25 07-38-05 UTC;29471.00;29471.00;0.00;236744.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-05 UTC;116040.00;0.00;57060.00;28442.00;29116.00;0.00;0.00;28603.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-05 UTC;61259336;4094564;6.27;167120;2787972;1341320;2.05;1133276;1485028;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-05 UTC;-1;7.17;0.00;8.87;72.49;0.00;11.47
sasa.cl.cam.ac.uk;1;2013-03-25 07-38-06 UTC;27916.00;27916.00;0.00;225280.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-06 UTC;110460.00;0.00;56741.00;27067.00;28292.00;0.00;0.00;27004.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-06 UTC;61256476;4097424;6.27;168440;2789300;1341316;2.05;1135616;1484868;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-06 UTC;-1;8.49;0.13;6.72;74.52;0.00;10.14
sasa.cl.cam.ac.uk;1;2013-03-25 07-38-07 UTC;31280.00;31267.00;13.00;251600.00;128.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-07 UTC;121424.00;24.00;58649.00;29254.00;29736.00;0.00;0.00;29237.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-07 UTC;61249832;4104068;6.28;170212;2792480;1341316;2.05;1140340;1484584;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-07 UTC;-1;6.86;0.00;8.41;78.01;0.00;6.73
sasa.cl.cam.ac.uk;1;2013-03-25 07-38-08 UTC;35898.00;35898.00;0.00;289136.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-08 UTC;142844.00;0.00;72532.00;35270.00;36391.00;0.00;0.00;35225.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-08 UTC;61246972;4106928;6.28;171152;2794664;1341360;2.05;1145972;1481592;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-08 UTC;-1;9.57;0.00;8.54;75.16;0.00;6.73
sasa.cl.cam.ac.uk;1;2013-03-25 07-38-09 UTC;34411.00;34411.00;0.00;276752.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-09 UTC;135340.00;0.00;66341.00;33100.00;33607.00;0.00;0.00;33107.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-09 UTC;61242480;4111420;6.29;172976;2795428;1341360;2.05;1152516;1477824;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-09 UTC;-1;9.17;0.00;7.75;77.52;0.00;5.56
sasa.cl.cam.ac.uk;1;2013-03-25 07-38-10 UTC;29430.00;29428.00;2.00;236888.00;16.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-10 UTC;115252.00;4.00;57914.00;27992.00;29035.00;0.00;0.00;27950.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-10 UTC;61237000;4116900;6.30;173976;2798184;1341208;2.05;1160584;1474080;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-10 UTC;-1;8.10;0.25;7.85;74.30;0.00;9.49
sasa.cl.cam.ac.uk;1;2013-03-25 07-38-11 UTC;30966.00;30966.00;0.00;248216.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-11 UTC;121600.00;0.00;59658.00;29778.00;30139.00;0.00;0.00;29880.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-11 UTC;61235276;4118624;6.30;175308;2799528;1341208;2.05;1170144;1466792;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-11 UTC;-1;8.23;0.00;7.71;77.38;0.00;6.68
sasa.cl.cam.ac.uk;1;2013-03-25 07-38-12 UTC;24969.00;24946.00;23.00;201032.00;224.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-12 UTC;96504.00;40.00;48784.00;23117.00;24262.00;0.00;0.00;23094.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-12 UTC;61227360;4126540;6.31;176792;2802560;1341216;2.05;1179172;1461936;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-12 UTC;-1;6.32;0.13;7.21;76.74;0.00;9.61
sasa.cl.cam.ac.uk;1;2013-03-25 07-38-13 UTC;32465.00;32465.00;0.00;261184.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-13 UTC;127364.00;0.00;62255.00;31057.00;31513.00;0.00;0.00;31013.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-13 UTC;61223416;4130484;6.32;177752;2805408;1341216;2.05;1192728;1452700;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-13 UTC;-1;8.87;0.00;8.75;74.65;0.00;7.73
sasa.cl.cam.ac.uk;1;2013-03-25 07-38-14 UTC;27666.00;27666.00;0.00;221816.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-14 UTC;110168.00;0.00;56611.00;27338.00;28402.00;0.00;0.00;27315.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-14 UTC;61221708;4132192;6.32;178236;2805760;1341220;2.05;1203304;1443100;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-14 UTC;-1;7.61;0.00;5.12;77.43;0.00;9.84
sasa.cl.cam.ac.uk;1;2013-03-25 07-38-15 UTC;19770.00;19685.00;85.00;157968.00;21360.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-15 UTC;77452.00;3604.00;38112.00;18985.00;19535.00;0.00;0.00;19015.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-15 UTC;61218480;4135420;6.33;179156;2805880;1341220;2.05;1206340;1442356;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-15 UTC;-1;5.44;0.00;20.60;47.41;0.00;26.55
sasa.cl.cam.ac.uk;1;2013-03-25 07-38-16 UTC;32387.00;32385.00;2.00;260544.00;16.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-16 UTC;126892.00;4.00;63725.00;30897.00;32061.00;0.00;0.00;30988.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-16 UTC;61214460;4139440;6.33;181484;2808284;1341216;2.05;1207956;1443912;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-16 UTC;-1;8.02;0.13;7.63;76.58;0.00;7.63
sasa.cl.cam.ac.uk;1;2013-03-25 07-38-17 UTC;34887.00;34874.00;13.00;279480.00;128.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-17 UTC;138024.00;24.00;68275.00;34069.00;34490.00;0.00;0.00;33989.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-17 UTC;61212096;4141804;6.34;182592;2808140;1341216;2.05;1211016;1441868;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-17 UTC;-1;9.67;0.00;6.67;78.30;0.00;5.36
sasa.cl.cam.ac.uk;1;2013-03-25 07-38-18 UTC;28390.00;28390.00;0.00;227608.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-18 UTC;112640.00;0.00;58347.00;27849.00;29291.00;0.00;0.00;27924.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-18 UTC;61210324;4143576;6.34;183072;2808248;1341216;2.05;1215272;1439540;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-18 UTC;-1;5.86;0.13;5.86;79.23;0.00;8.92
sasa.cl.cam.ac.uk;1;2013-03-25 07-38-19 UTC;40757.00;40757.00;0.00;326544.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-19 UTC;162152.00;0.00;80655.00;40258.00;40636.00;0.00;0.00;40136.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-19 UTC;61209012;4144888;6.34;183364;2810504;1341216;2.05;1222952;1433124;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-19 UTC;-1;10.99;0.00;8.51;75.92;0.00;4.58
sasa.cl.cam.ac.uk;1;2013-03-25 07-38-20 UTC;28261.00;28261.00;0.00;226576.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-20 UTC;112004.00;0.00;57350.00;27708.00;28793.00;0.00;0.00;27717.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-20 UTC;61206484;4147416;6.35;183724;2811860;1341212;2.05;1229072;1428640;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-20 UTC;-1;8.34;0.00;7.59;74.46;0.00;9.61
sasa.cl.cam.ac.uk;1;2013-03-25 07-38-21 UTC;31716.00;31716.00;0.00;254216.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-21 UTC;126196.00;0.00;62742.00;31301.00;31914.00;0.00;0.00;31415.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-21 UTC;61204792;4149108;6.35;184276;2811936;1341212;2.05;1237612;1420428;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-21 UTC;-1;9.38;0.00;9.25;73.62;0.00;7.75
sasa.cl.cam.ac.uk;1;2013-03-25 07-38-22 UTC;30134.00;30132.00;2.00;241056.00;16.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-22 UTC;117108.00;4.00;58740.00;28393.00;29467.00;0.00;0.00;28368.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-22 UTC;61200304;4153596;6.36;185692;2813688;1341348;2.05;1246792;1415248;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-22 UTC;-1;7.63;0.00;5.79;78.95;0.00;7.63
sasa.cl.cam.ac.uk;1;2013-03-25 07-38-23 UTC;33354.00;33343.00;11.00;266744.00;80.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-23 UTC;133304.00;16.00;66792.00;33326.00;33783.00;0.00;0.00;33283.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-23 UTC;61201172;4152728;6.35;185700;2814828;1341348;2.05;1258384;1403128;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-23 UTC;-1;9.04;0.00;7.88;75.58;0.00;7.49
sasa.cl.cam.ac.uk;1;2013-03-25 07-38-24 UTC;23512.00;23480.00;32.00;187840.00;8428.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-24 UTC;93848.00;1442.00;49572.00;23483.00;24626.00;0.00;0.00;23338.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-24 UTC;61200040;4153860;6.36;185712;2814660;1341184;2.05;1267572;1391768;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-24 UTC;-1;6.50;0.00;7.02;73.34;0.00;13.13
sasa.cl.cam.ac.uk;1;2013-03-25 07-38-25 UTC;19750.00;19553.00;197.00;171904.00;25468.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-25 UTC;81016.00;4262.00;63298.00;18954.00;30841.00;0.00;0.00;19088.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-25 UTC;61200568;4153332;6.36;186204;2812944;1343664;2.06;1270700;1392028;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-25 UTC;-1;5.91;0.77;18.10;50.71;0.00;24.52
sasa.cl.cam.ac.uk;1;2013-03-25 07-38-26 UTC;26672.00;26672.00;0.00;213376.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-26 UTC;106688.00;0.00;55281.00;26672.00;27765.00;0.00;0.00;26697.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-26 UTC;61199584;4154316;6.36;186204;2813456;1343660;2.06;1272088;1390628;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-26 UTC;-1;7.64;0.00;5.70;76.42;0.00;10.23
sasa.cl.cam.ac.uk;1;2013-03-25 07-38-27 UTC;24481.00;24481.00;0.00;195848.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-27 UTC;97864.00;0.00;49074.00;24466.00;25004.00;0.00;0.00;24503.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-27 UTC;61200204;4153696;6.36;186204;2813632;1343660;2.06;1273884;1388568;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-27 UTC;-1;6.52;0.00;4.56;77.57;0.00;11.34
sasa.cl.cam.ac.uk;1;2013-03-25 07-38-28 UTC;31910.00;31886.00;24.00;255088.00;356.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-28 UTC;127576.00;62.00;66030.00;31894.00;33582.00;0.00;0.00;31912.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-28 UTC;61201088;4152812;6.35;186212;2812944;1339404;2.05;1276296;1384956;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-28 UTC;-1;7.60;0.00;6.13;78.53;0.00;7.73
sasa.cl.cam.ac.uk;1;2013-03-25 07-38-29 UTC;37318.00;37316.00;2.00;298528.00;4.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-29 UTC;149252.00;2.00;74767.00;37313.00;37749.00;0.00;0.00;37256.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-29 UTC;61201336;4152564;6.35;186212;2813832;1339404;2.05;1281812;1378252;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-29 UTC;-1;9.52;0.00;8.60;76.40;0.00;5.48
sasa.cl.cam.ac.uk;1;2013-03-25 07-38-30 UTC;38005.00;38005.00;0.00;304040.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-30 UTC;151968.00;0.00;78587.00;37992.00;39279.00;0.00;0.00;37996.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-30 UTC;61200840;4153060;6.35;186212;2813036;1339400;2.05;1289420;1371248;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-30 UTC;-1;10.00;0.00;6.80;76.27;0.00;6.93
sasa.cl.cam.ac.uk;1;2013-03-25 07-38-31 UTC;35015.00;35015.00;0.00;280120.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-31 UTC;140060.00;0.00;70173.00;35015.00;35470.00;0.00;0.00;34977.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-31 UTC;61201460;4152440;6.35;186212;2813484;1339400;2.05;1299412;1362004;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-31 UTC;-1;9.93;0.00;6.80;77.25;0.00;6.01
sasa.cl.cam.ac.uk;1;2013-03-25 07-38-32 UTC;34675.00;34675.00;0.00;277400.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-32 UTC;138792.00;0.00;71327.00;34698.00;35793.00;0.00;0.00;34734.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-32 UTC;61201088;4152812;6.35;186212;2813364;1339400;2.05;1309000;1351420;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-32 UTC;-1;9.72;0.00;7.77;75.00;0.00;7.51
sasa.cl.cam.ac.uk;1;2013-03-25 07-38-33 UTC;32121.00;32121.00;0.00;256968.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-33 UTC;128396.00;0.00;64311.00;32099.00;32342.00;0.00;0.00;32068.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-33 UTC;61202576;4151324;6.35;186212;2813316;1339400;2.05;1320816;1339336;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-33 UTC;-1;7.97;0.00;5.98;75.96;0.00;10.09
sasa.cl.cam.ac.uk;1;2013-03-25 07-38-34 UTC;18463.00;18322.00;141.00;146576.00;4824.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-34 UTC;73288.00;844.00;38518.00;18321.00;19327.00;0.00;0.00;18395.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-34 UTC;61201460;4152440;6.35;186224;2813344;1339400;2.05;1322824;1338660;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-34 UTC;-1;6.29;0.00;15.66;49.29;0.00;28.75
sasa.cl.cam.ac.uk;1;2013-03-25 07-38-35 UTC;36072.00;36072.00;0.00;288576.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-35 UTC;144292.00;0.00;72287.00;36072.00;36535.00;0.00;0.00;36041.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-35 UTC;61201212;4152688;6.35;186224;2813148;1339400;2.05;1323760;1337396;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-35 UTC;-1;9.74;0.00;11.28;72.05;0.00;6.92
sasa.cl.cam.ac.uk;1;2013-03-25 07-38-36 UTC;31791.00;31791.00;0.00;254328.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-36 UTC;127160.00;0.00;66185.00;31790.00;33036.00;0.00;0.00;31750.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-36 UTC;61201584;4152316;6.35;186224;2813232;1339396;2.05;1326696;1334660;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-36 UTC;-1;8.29;0.00;7.64;77.72;0.00;6.35
sasa.cl.cam.ac.uk;1;2013-03-25 07-38-37 UTC;34447.00;34447.00;0.00;275576.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-37 UTC;137864.00;0.00;69074.00;34466.00;35049.00;0.00;0.00;34552.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-37 UTC;61202204;4151696;6.35;186224;2813572;1339396;2.05;1330528;1330356;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-37 UTC;-1;10.00;0.00;7.01;75.45;0.00;7.53
sasa.cl.cam.ac.uk;1;2013-03-25 07-38-38 UTC;30196.00;30196.00;0.00;241568.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-38 UTC;120752.00;0.00;62357.00;30188.00;31283.00;0.00;0.00;30140.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-38 UTC;61200716;4153184;6.35;186224;2813236;1339396;2.05;1336512;1325136;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-38 UTC;-1;7.04;0.00;7.56;77.44;0.00;7.95
sasa.cl.cam.ac.uk;1;2013-03-25 07-38-39 UTC;41201.00;41190.00;11.00;329520.00;124.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-39 UTC;164780.00;22.00;82531.00;41195.00;41682.00;0.00;0.00;41188.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-39 UTC;61202204;4151696;6.35;186232;2814032;1339396;2.05;1346128;1315856;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-39 UTC;-1;9.02;0.00;8.88;77.52;0.00;4.58
sasa.cl.cam.ac.uk;1;2013-03-25 07-38-40 UTC;31133.00;31129.00;4.00;249032.00;20.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-40 UTC;124504.00;6.00;64185.00;31126.00;32137.00;0.00;0.00;31078.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-40 UTC;61200468;4153432;6.36;186232;2813100;1339396;2.05;1353980;1306432;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-40 UTC;-1;10.04;0.00;6.18;74.39;0.00;9.40
sasa.cl.cam.ac.uk;1;2013-03-25 07-38-41 UTC;28114.00;28114.00;0.00;224912.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-41 UTC;112432.00;0.00;56358.00;28108.00;28725.00;0.00;0.00;28232.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-41 UTC;61201336;4152564;6.35;186232;2813836;1339396;2.05;1362852;1298216;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-41 UTC;-1;7.24;0.00;6.85;75.58;0.00;10.34
sasa.cl.cam.ac.uk;1;2013-03-25 07-38-42 UTC;21649.00;21626.00;23.00;173008.00;464.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-42 UTC;86464.00;112.00;45844.00;21617.00;22895.00;0.00;0.00;21601.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-42 UTC;61201832;4152068;6.35;186232;2812468;1339396;2.05;1370520;1291172;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-42 UTC;-1;5.55;0.00;15.72;49.27;0.00;29.46
sasa.cl.cam.ac.uk;1;2013-03-25 07-38-43 UTC;39779.00;39779.00;0.00;318232.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-43 UTC;159136.00;0.00;79707.00;39783.00;40189.00;0.00;0.00;39695.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-43 UTC;61201212;4152688;6.35;186232;2813628;1339396;2.05;1371264;1290180;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-43 UTC;-1;10.36;0.00;7.70;77.16;0.00;4.78
sasa.cl.cam.ac.uk;1;2013-03-25 07-38-44 UTC;36804.00;36804.00;0.00;294432.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-44 UTC;147192.00;0.00;75529.00;36797.00;37905.00;0.00;0.00;36843.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-44 UTC;61200840;4153060;6.35;186232;2812988;1339400;2.05;1373932;1286452;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-44 UTC;-1;10.18;0.00;8.76;73.97;0.00;7.09
sasa.cl.cam.ac.uk;1;2013-03-25 07-38-45 UTC;29277.00;29277.00;0.00;234216.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-45 UTC;117200.00;0.00;58741.00;29300.00;29801.00;0.00;0.00;29308.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-45 UTC;61200708;4153192;6.35;186232;2812280;1339400;2.05;1377972;1283532;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-45 UTC;-1;8.52;0.00;7.51;74.81;0.00;9.16
sasa.cl.cam.ac.uk;1;2013-03-25 07-38-46 UTC;28488.00;28486.00;2.00;227888.00;16.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-46 UTC;113920.00;4.00;58894.00;28480.00;29534.00;0.00;0.00;28467.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-46 UTC;61200460;4153440;6.36;186232;2813408;1339400;2.05;1382148;1279452;sasa.cl.cam.ac.uk;1;2013-03-25 07-38-46 UTC;-1;6.23;0.00;8.08;74.04;0.00;11.66
