# hostname;interval;timestamp;tps;rtps;wtps;bread/s;bwrtn/s;# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff;# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
sasa.cl.cam.ac.uk;1;2013-03-26 23-20-22 UTC;758.00;755.00;3.00;180304.00;24.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-22 UTC;90152.00;8.00;31990.00;0.00;35731.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-22 UTC;58966056;6387844;9.77;13672;4426228;1539780;2.36;1956396;3683216;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-22 UTC;-1;19.32;0.00;1.13;2.13;0.00;77.42
sasa.cl.cam.ac.uk;1;2013-03-26 23-20-23 UTC;1001.00;1001.00;0.00;239512.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-23 UTC;119756.00;0.00;27845.00;0.00;29234.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-23 UTC;58849260;6504640;9.95;13804;4545788;1544528;2.36;2019168;3736856;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-23 UTC;-1;15.95;0.00;1.13;3.52;0.00;79.40
sasa.cl.cam.ac.uk;1;2013-03-26 23-20-24 UTC;295.00;295.00;0.00;66320.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-24 UTC;33160.00;0.00;9978.00;0.00;3643.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-24 UTC;58790008;6563892;10.04;13976;4583784;1552728;2.38;2077768;3737816;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-24 UTC;-1;21.78;0.00;0.50;1.25;0.00;76.47
sasa.cl.cam.ac.uk;1;2013-03-26 23-20-25 UTC;762.00;762.00;0.00;180432.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-25 UTC;90216.00;0.00;30195.00;0.00;30178.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-25 UTC;58692932;6660968;10.19;14176;4678180;1556236;2.38;2105828;3806412;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-25 UTC;-1;17.06;0.00;3.99;1.87;0.00;77.09
sasa.cl.cam.ac.uk;1;2013-03-26 23-20-26 UTC;460.00;412.00;48.00;99016.00;3384.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-26 UTC;49508.00;1692.00;3236.00;0.00;3353.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-26 UTC;58643536;6710364;10.27;14264;4731080;1560328;2.39;2140032;3821404;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-26 UTC;-1;18.60;0.00;1.00;2.50;0.00;77.90
sasa.cl.cam.ac.uk;1;2013-03-26 23-20-27 UTC;622.00;622.00;0.00;149984.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-27 UTC;74992.00;0.00;28700.00;0.00;30200.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-27 UTC;58569088;6784812;10.38;14368;4807848;1565452;2.40;2194428;3841436;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-27 UTC;-1;15.79;0.00;1.38;1.50;0.00;81.33
sasa.cl.cam.ac.uk;1;2013-03-26 23-20-28 UTC;354.00;351.00;3.00;82752.00;24.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-28 UTC;41376.00;8.00;6348.00;0.00;5582.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-28 UTC;58520292;6833608;10.46;14492;4855172;1569544;2.40;2208472;3875200;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-28 UTC;-1;20.57;0.00;0.75;1.12;0.00;77.56
sasa.cl.cam.ac.uk;1;2013-03-26 23-20-29 UTC;942.00;942.00;0.00;227064.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-29 UTC;113532.00;0.00;33126.00;0.00;30331.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-29 UTC;58390856;6963044;10.65;14628;4970396;1595620;2.44;2304884;3907300;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-29 UTC;-1;17.02;0.00;1.63;3.00;0.00;78.35
sasa.cl.cam.ac.uk;1;2013-03-26 23-20-30 UTC;5.00;5.00;0.00;80.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-30 UTC;40.00;0.00;3902.00;0.00;2674.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-30 UTC;58385660;6968240;10.66;14668;4974180;1595624;2.44;2309016;3907612;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-30 UTC;-1;16.00;0.00;0.50;0.00;0.00;83.50
sasa.cl.cam.ac.uk;1;2013-03-26 23-20-31 UTC;1123.00;953.00;170.00;230440.00;10880.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-31 UTC;115220.00;5440.00;35240.00;0.00;31274.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-31 UTC;58252432;7101468;10.87;14792;5091012;1609580;2.46;2423192;3927696;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-31 UTC;-1;17.21;0.00;1.51;2.39;0.00;78.89
sasa.cl.cam.ac.uk;1;2013-03-26 23-20-32 UTC;302.00;302.00;0.00;72120.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-32 UTC;36208.00;0.00;25434.00;0.00;32404.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-32 UTC;58235804;7118096;10.89;14924;5135916;1608896;2.46;2444504;3922360;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-32 UTC;-1;22.10;0.00;1.00;0.62;0.00;76.28
sasa.cl.cam.ac.uk;1;2013-03-26 23-20-33 UTC;517.00;517.00;0.00;123856.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-33 UTC;61780.00;0.00;7506.00;0.00;1692.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-33 UTC;58149876;7204024;11.02;14988;5197780;1617092;2.47;2510812;3942532;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-33 UTC;-1;16.10;0.00;0.75;1.62;0.00;81.52
sasa.cl.cam.ac.uk;1;2013-03-26 23-20-34 UTC;621.00;618.00;3.00;148504.00;24.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-34 UTC;74252.00;8.00;32460.00;0.00;32766.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-34 UTC;58071104;7282796;11.14;15156;5279572;1613900;2.47;2565968;3965172;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-34 UTC;-1;20.55;0.00;1.25;1.75;0.00;76.44
sasa.cl.cam.ac.uk;1;2013-03-26 23-20-35 UTC;282.00;282.00;0.00;66224.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-35 UTC;33112.00;0.00;532.00;0.00;937.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-35 UTC;58036404;7317496;11.20;15208;5313656;1622096;2.48;2607760;3958156;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-35 UTC;-1;17.00;0.00;2.00;1.12;0.00;79.88
sasa.cl.cam.ac.uk;1;2013-03-26 23-20-36 UTC;688.00;627.00;61.00;151424.00;4056.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-36 UTC;75712.00;2028.00;32696.00;0.00;33335.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-36 UTC;57960472;7393428;11.31;15348;5395016;1615328;2.47;2664400;3975560;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-36 UTC;-1;19.02;0.00;2.75;1.63;0.00;76.60
sasa.cl.cam.ac.uk;1;2013-03-26 23-20-37 UTC;473.00;453.00;20.00;107552.00;160.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-37 UTC;53776.00;40.00;452.00;0.00;1684.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-37 UTC;57910588;7443312;11.39;15404;5448804;1619424;2.48;2702612;3988916;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-37 UTC;-1;16.62;0.00;0.62;1.25;0.00;81.50
sasa.cl.cam.ac.uk;1;2013-03-26 23-20-38 UTC;577.00;555.00;22.00;134256.00;200.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-38 UTC;67128.00;36.00;32653.00;0.00;32468.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-38 UTC;57835252;7518648;11.50;15560;5524036;1618952;2.48;2748460;4017364;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-38 UTC;-1;19.85;0.00;1.12;1.75;0.00;77.28
sasa.cl.cam.ac.uk;1;2013-03-26 23-20-39 UTC;221.00;221.00;0.00;50376.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-39 UTC;25188.00;0.00;2663.00;0.00;2036.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-39 UTC;57801536;7552364;11.56;15632;5553172;1631244;2.50;2822300;3975480;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-39 UTC;-1;20.00;0.00;0.62;0.75;0.00;78.62
sasa.cl.cam.ac.uk;1;2013-03-26 23-20-40 UTC;548.00;545.00;3.00;132160.00;24.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-40 UTC;66080.00;8.00;31323.00;0.00;32187.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-40 UTC;57735080;7618820;11.66;15744;5624412;1634060;2.50;2921456;3943068;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-40 UTC;-1;19.38;0.00;1.62;1.62;0.00;77.38
sasa.cl.cam.ac.uk;1;2013-03-26 23-20-41 UTC;542.00;378.00;164.00;90520.00;14640.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-41 UTC;45260.00;7320.00;2437.00;0.00;3925.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-41 UTC;57687156;7666744;11.73;15844;5676176;1634060;2.50;2918788;3994152;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-41 UTC;-1;20.47;0.00;0.37;2.50;0.00;76.65
sasa.cl.cam.ac.uk;1;2013-03-26 23-20-42 UTC;644.00;644.00;0.00;155640.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-42 UTC;77900.00;0.00;37636.00;0.00;29837.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-42 UTC;57579860;7774040;11.90;15936;5755960;1644256;2.52;3054360;3964720;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-42 UTC;-1;17.38;0.00;1.62;1.75;0.00;79.25
sasa.cl.cam.ac.uk;1;2013-03-26 23-20-43 UTC;199.00;199.00;0.00;47048.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-43 UTC;23444.00;0.00;4849.00;0.00;5461.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-43 UTC;57545572;7808328;11.95;16052;5790472;1640156;2.51;3059512;3994876;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-43 UTC;-1;23.53;0.00;0.38;1.00;0.00;75.09
sasa.cl.cam.ac.uk;1;2013-03-26 23-20-44 UTC;742.00;742.00;0.00;178624.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-44 UTC;89312.00;0.00;32150.00;0.00;31359.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-44 UTC;57450408;7903492;12.09;16180;5884420;1648800;2.52;3164720;3983168;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-44 UTC;-1;20.10;0.00;1.63;2.01;0.00;76.26
sasa.cl.cam.ac.uk;1;2013-03-26 23-20-45 UTC;139.00;139.00;0.00;33120.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-45 UTC;16560.00;0.00;2066.00;0.00;3817.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-45 UTC;57431060;7922840;12.12;16244;5906996;1644700;2.52;3165176;4001184;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-45 UTC;-1;18.48;0.00;0.37;0.25;0.00;80.90
sasa.cl.cam.ac.uk;1;2013-03-26 23-20-46 UTC;1558.00;817.00;741.00;194304.00;34696.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-46 UTC;97536.00;17344.00;30751.00;0.00;31602.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-46 UTC;57336752;8017148;12.27;16372;6007184;1651496;2.53;3269084;3992376;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-46 UTC;-1;18.41;0.00;4.35;4.35;0.00;72.89
sasa.cl.cam.ac.uk;1;2013-03-26 23-20-47 UTC;178.00;172.00;6.00;39432.00;1328.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-47 UTC;19332.00;332.00;3536.00;0.00;5003.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-47 UTC;57308896;8045004;12.31;16480;6036024;1651496;2.53;3277508;4009012;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-47 UTC;-1;22.08;0.00;0.25;0.63;0.00;77.04
sasa.cl.cam.ac.uk;1;2013-03-26 23-20-48 UTC;714.00;705.00;9.00;169152.00;76.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-48 UTC;84576.00;14.00;32432.00;0.00;32360.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-48 UTC;57223280;8130620;12.44;16608;6125852;1656156;2.53;3384028;3989380;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-48 UTC;-1;20.40;0.00;1.75;2.75;0.00;75.09
sasa.cl.cam.ac.uk;1;2013-03-26 23-20-49 UTC;3.00;1.00;2.00;256.00;4.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-49 UTC;128.00;2.00;2999.00;0.00;6663.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-49 UTC;57226084;8127816;12.44;16676;6134844;1656152;2.53;3392664;3978220;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-49 UTC;-1;20.25;0.00;0.25;0.00;0.00;79.50
sasa.cl.cam.ac.uk;1;2013-03-26 23-20-50 UTC;637.00;637.00;0.00;154296.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-50 UTC;77504.00;0.00;30914.00;0.00;30250.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-50 UTC;57147004;8206896;12.56;16756;6214472;1664388;2.55;3507180;3942696;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-50 UTC;-1;17.82;0.00;1.63;1.76;0.00;78.80
sasa.cl.cam.ac.uk;1;2013-03-26 23-20-51 UTC;500.00;311.00;189.00;73136.00;15952.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-51 UTC;36212.00;7976.00;4492.00;0.00;6173.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-51 UTC;57107600;8246300;12.62;16856;6257160;1668480;2.55;3511424;3977292;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-51 UTC;-1;20.15;0.00;0.50;1.38;0.00;77.97
sasa.cl.cam.ac.uk;1;2013-03-26 23-20-52 UTC;505.00;500.00;5.00;120216.00;40.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-52 UTC;60108.00;12.00;34054.00;0.00;31451.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-52 UTC;57036736;8317164;12.73;16940;6320156;1684820;2.58;3626132;3933944;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-52 UTC;-1;17.02;0.00;1.88;2.00;0.00;79.10
sasa.cl.cam.ac.uk;1;2013-03-26 23-20-53 UTC;277.00;277.00;0.00;66176.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-53 UTC;33088.00;0.00;8881.00;0.00;7177.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-53 UTC;56982576;8371324;12.81;17044;6364120;1701200;2.60;3655324;3957244;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-53 UTC;-1;23.15;0.00;1.00;0.88;0.00;74.97
sasa.cl.cam.ac.uk;1;2013-03-26 23-20-54 UTC;512.00;512.00;0.00;121480.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-54 UTC;60736.00;0.00;33767.00;0.00;32703.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-54 UTC;56913516;8440384;12.91;17172;6433880;1701932;2.60;3711928;3970092;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-54 UTC;-1;18.72;0.00;1.26;1.26;0.00;78.77
sasa.cl.cam.ac.uk;1;2013-03-26 23-20-55 UTC;278.00;278.00;0.00;67080.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-55 UTC;33540.00;0.00;697.00;0.00;2119.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-55 UTC;56881644;8472256;12.96;17216;6469120;1710124;2.62;3775208;3938296;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-55 UTC;-1;17.71;0.00;0.63;1.63;0.00;80.03
sasa.cl.cam.ac.uk;1;2013-03-26 23-20-56 UTC;751.00;508.00;243.00;121720.00;30296.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-56 UTC;60860.00;15148.00;33744.00;0.00;33394.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-56 UTC;56808944;8544956;13.07;17344;6540016;1710088;2.62;3847988;3936776;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-56 UTC;-1;21.28;0.00;4.38;1.38;0.00;72.97
sasa.cl.cam.ac.uk;1;2013-03-26 23-20-57 UTC;477.00;477.00;0.00;116104.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-57 UTC;58052.00;0.00;3065.00;0.00;4542.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-57 UTC;56753576;8600324;13.16;17416;6600564;1710084;2.62;3886196;3955112;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-57 UTC;-1;19.00;0.00;0.62;1.25;0.00;79.12
sasa.cl.cam.ac.uk;1;2013-03-26 23-20-58 UTC;611.88;608.91;2.97;146899.01;23.76;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-58 UTC;73449.50;7.92;37426.73;0.00;35717.82;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-58 UTC;56660676;8693224;13.30;17572;6687052;1702632;2.61;3977000;3954864;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-58 UTC;-1;22.96;0.00;1.76;1.51;0.00;73.78
sasa.cl.cam.ac.uk;1;2013-03-26 23-20-59 UTC;278.00;256.00;22.00;59096.00;200.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-59 UTC;29548.00;36.00;2804.00;0.00;3334.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-59 UTC;56625696;8728204;13.36;17644;6721452;1710824;2.62;4048324;3919048;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-59 UTC;-1;21.65;0.00;0.50;1.13;0.00;76.72
sasa.cl.cam.ac.uk;1;2013-03-26 23-21-00 UTC;39.00;39.00;0.00;8832.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-21-00 UTC;4416.00;0.00;9195.00;0.00;8111.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-21-00 UTC;56606932;8746968;13.38;17736;6739868;1706724;2.61;4061240;3925424;sasa.cl.cam.ac.uk;1;2013-03-26 23-21-00 UTC;-1;23.62;0.00;0.50;0.12;0.00;75.75
sasa.cl.cam.ac.uk;1;2013-03-26 23-21-01 UTC;756.00;514.00;242.00;124632.00;35400.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-21-01 UTC;62316.00;17700.00;30551.00;0.00;30781.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-21-01 UTC;56540940;8812960;13.48;17820;6804548;1722720;2.64;4148204;3904096;sasa.cl.cam.ac.uk;1;2013-03-26 23-21-01 UTC;-1;15.20;0.00;1.13;2.26;0.00;81.41
sasa.cl.cam.ac.uk;1;2013-03-26 23-21-02 UTC;374.00;374.00;0.00;90696.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-21-02 UTC;45348.00;0.00;10566.00;0.00;3808.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-21-02 UTC;56467240;8886660;13.60;17892;6854808;1743200;2.67;4226204;3898176;sasa.cl.cam.ac.uk;1;2013-03-26 23-21-02 UTC;-1;21.36;0.00;0.50;1.01;0.00;77.14
sasa.cl.cam.ac.uk;1;2013-03-26 23-21-03 UTC;521.00;516.00;5.00;124912.00;28.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-21-03 UTC;62456.00;6.00;38060.00;0.00;33079.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-21-03 UTC;56370468;8983432;13.75;18024;6929288;1766160;2.70;4307532;3914664;sasa.cl.cam.ac.uk;1;2013-03-26 23-21-03 UTC;-1;20.60;0.00;1.50;1.25;0.00;76.65
sasa.cl.cam.ac.uk;1;2013-03-26 23-21-04 UTC;220.00;215.00;5.00;51448.00;28.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-21-04 UTC;25724.00;10.00;4423.00;0.00;7787.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-21-04 UTC;56356872;8997028;13.77;18060;6958048;1758064;2.69;4350408;3884680;sasa.cl.cam.ac.uk;1;2013-03-26 23-21-04 UTC;-1;20.35;0.00;0.50;1.25;0.00;77.90
sasa.cl.cam.ac.uk;1;2013-03-26 23-21-05 UTC;603.00;603.00;0.00;141872.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-21-05 UTC;70936.00;0.00;41938.00;0.00;34242.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-21-05 UTC;56238052;9115848;13.95;18204;7043120;1792072;2.74;4470224;3883000;sasa.cl.cam.ac.uk;1;2013-03-26 23-21-05 UTC;-1;23.40;0.00;1.75;1.50;0.00;73.34
sasa.cl.cam.ac.uk;1;2013-03-26 23-21-06 UTC;517.00;186.00;331.00;44280.00;51288.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-21-06 UTC;22268.00;25644.00;3624.00;0.00;4380.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-21-06 UTC;56220604;9133296;13.98;18244;7068036;1800268;2.75;4509180;3862432;sasa.cl.cam.ac.uk;1;2013-03-26 23-21-06 UTC;-1;19.40;0.00;3.50;1.75;0.00;75.34
sasa.cl.cam.ac.uk;1;2013-03-26 23-21-07 UTC;197.00;197.00;0.00;48512.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-21-07 UTC;24128.00;0.00;3410.00;0.00;3807.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-21-07 UTC;56185524;9168376;14.03;18324;7102720;1800268;2.75;4535228;3870380;sasa.cl.cam.ac.uk;1;2013-03-26 23-21-07 UTC;-1;21.58;0.00;0.25;0.50;0.00;77.67
sasa.cl.cam.ac.uk;1;2013-03-26 23-21-08 UTC;522.00;522.00;0.00;125264.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-21-08 UTC;62632.00;0.00;39039.00;0.00;32515.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-21-08 UTC;56091184;9262716;14.17;18432;7171344;1825044;2.79;4617236;3881072;sasa.cl.cam.ac.uk;1;2013-03-26 23-21-08 UTC;-1;18.55;0.00;1.13;1.25;0.00;79.07
sasa.cl.cam.ac.uk;1;2013-03-26 23-21-09 UTC;195.00;181.00;14.00;43296.00;152.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-21-09 UTC;21648.00;28.00;5615.00;0.00;10240.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-21-09 UTC;56076628;9277272;14.20;18504;7200712;1808368;2.77;4699064;3813704;sasa.cl.cam.ac.uk;1;2013-03-26 23-21-09 UTC;-1;24.25;0.00;0.88;1.25;0.00;73.62
sasa.cl.cam.ac.uk;1;2013-03-26 23-21-10 UTC;682.00;679.00;3.00;161760.00;24.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-21-10 UTC;80880.00;8.00;46016.00;0.00;34921.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-21-10 UTC;55938848;9415052;14.41;18656;7295896;1843016;2.82;4819096;3830664;sasa.cl.cam.ac.uk;1;2013-03-26 23-21-10 UTC;-1;25.44;0.00;1.63;2.76;0.00;70.18
sasa.cl.cam.ac.uk;1;2013-03-26 23-21-11 UTC;464.00;208.00;256.00;50120.00;43296.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-21-11 UTC;25700.00;21648.00;1709.00;0.00;1842.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-21-11 UTC;55908900;9445000;14.45;18696;7326492;1851212;2.83;4885540;3794852;sasa.cl.cam.ac.uk;1;2013-03-26 23-21-11 UTC;-1;22.18;0.00;0.63;1.50;0.00;75.69
sasa.cl.cam.ac.uk;1;2013-03-26 23-21-12 UTC;227.00;219.00;8.00;53168.00;64.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-21-12 UTC;25944.00;16.00;4601.00;0.00;13147.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-21-12 UTC;55914476;9439424;14.44;18756;7357936;1816244;2.78;4891100;3783532;sasa.cl.cam.ac.uk;1;2013-03-26 23-21-12 UTC;-1;20.12;0.00;0.62;1.12;0.00;78.12
sasa.cl.cam.ac.uk;1;2013-03-26 23-21-13 UTC;497.00;497.00;0.00;120248.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-21-13 UTC;60124.00;0.00;32851.00;0.00;33480.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-21-13 UTC;55842032;9511868;14.55;18876;7430928;1817392;2.78;4955048;3791252;sasa.cl.cam.ac.uk;1;2013-03-26 23-21-13 UTC;-1;20.50;0.00;1.25;1.12;0.00;77.12
