# hostname;interval;timestamp;tps;rtps;wtps;bread/s;bwrtn/s;# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff;# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
sasa.cl.cam.ac.uk;1;2013-03-25 15-33-16 UTC;27901.00;27891.00;10.00;223128.00;192.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-16 UTC;111580.00;48.00;61009.00;28042.00;29317.00;0.00;0.00;27902.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-16 UTC;61156348;4197552;6.42;12612;3276776;1648836;2.52;881100;1303512;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-16 UTC;-1;12.74;0.00;7.02;32.64;0.00;47.59
sasa.cl.cam.ac.uk;1;2013-03-25 15-33-17 UTC;18182.00;18162.00;20.00;145296.00;192.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-17 UTC;72636.00;48.00;37583.00;18202.00;18769.00;0.00;0.00;18223.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-17 UTC;61155684;4198216;6.42;12648;3276760;1648836;2.52;881652;1303412;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-17 UTC;-1;8.27;0.00;15.76;20.67;0.00;55.30
sasa.cl.cam.ac.uk;1;2013-03-25 15-33-18 UTC;27904.00;27891.00;13.00;223128.00;128.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-18 UTC;111560.00;24.00;60122.00;27981.00;29098.00;0.00;0.00;27860.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-18 UTC;61156304;4197596;6.42;12708;3276180;1648836;2.52;883304;1301136;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-18 UTC;-1;10.13;0.00;6.41;33.08;0.00;50.38
sasa.cl.cam.ac.uk;1;2013-03-25 15-33-19 UTC;27594.00;27594.00;0.00;220752.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-19 UTC;110380.00;0.00;61322.00;27920.00;28408.00;0.00;0.00;27615.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-19 UTC;61156800;4197100;6.42;12724;3276432;1648836;2.52;888208;1295732;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-19 UTC;-1;8.65;0.00;6.42;36.17;0.00;48.75
sasa.cl.cam.ac.uk;1;2013-03-25 15-33-20 UTC;23642.00;23642.00;0.00;189136.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-20 UTC;94564.00;0.00;61890.00;24565.00;25547.00;0.00;0.00;23636.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-20 UTC;61155560;4198340;6.42;12724;3275876;1648836;2.52;892504;1291256;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-20 UTC;-1;12.23;0.00;5.80;36.57;0.00;45.40
sasa.cl.cam.ac.uk;1;2013-03-25 15-33-21 UTC;26586.00;26586.00;0.00;212688.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-21 UTC;106352.00;0.00;59236.00;27119.00;27483.00;0.00;0.00;26521.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-21 UTC;61155560;4198340;6.42;12736;3275692;1648836;2.52;901980;1282772;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-21 UTC;-1;7.96;0.00;6.01;34.33;0.00;51.70
sasa.cl.cam.ac.uk;1;2013-03-25 15-33-22 UTC;26051.00;26051.00;0.00;208408.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-22 UTC;104212.00;0.00;62444.00;26685.00;27954.00;0.00;0.00;26107.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-22 UTC;61155560;4198340;6.42;12736;3276344;1648836;2.52;913884;1270452;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-22 UTC;-1;10.91;0.00;5.84;34.42;0.00;48.83
sasa.cl.cam.ac.uk;1;2013-03-25 15-33-23 UTC;28250.00;28227.00;23.00;225816.00;412.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-23 UTC;112896.00;98.00;63049.00;28787.00;29222.00;0.00;0.00;28217.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-23 UTC;61155560;4198340;6.42;12736;3277216;1648836;2.52;933512;1249800;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-23 UTC;-1;12.01;0.00;7.21;33.38;0.00;47.41
sasa.cl.cam.ac.uk;1;2013-03-25 15-33-24 UTC;26949.00;26947.00;2.00;215576.00;4.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-24 UTC;107792.00;2.00;66222.00;27673.00;28661.00;0.00;0.00;26930.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-24 UTC;61155684;4198216;6.42;12736;3276604;1648836;2.52;955088;1228648;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-24 UTC;-1;13.97;0.00;8.59;33.85;0.00;43.59
sasa.cl.cam.ac.uk;1;2013-03-25 15-33-25 UTC;27764.00;27754.00;10.00;222032.00;144.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-25 UTC;111020.00;36.00;63557.00;28299.00;28780.00;0.00;0.00;27796.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-25 UTC;61155776;4198124;6.42;12744;3276564;1648836;2.52;978868;1205204;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-25 UTC;-1;9.84;0.00;6.87;35.23;0.00;48.06
sasa.cl.cam.ac.uk;1;2013-03-25 15-33-26 UTC;27094.00;27084.00;10.00;216672.00;128.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-26 UTC;108328.00;32.00;59706.00;27285.00;28312.00;0.00;0.00;27071.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-26 UTC;61155512;4198388;6.42;12744;3276816;1648836;2.52;1008360;1176364;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-26 UTC;-1;9.91;0.00;6.56;33.46;0.00;50.06
sasa.cl.cam.ac.uk;1;2013-03-25 15-33-27 UTC;25708.00;25698.00;10.00;205584.00;112.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-27 UTC;102808.00;28.00;60522.00;26252.00;26669.00;0.00;0.00;25671.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-27 UTC;61155836;4198064;6.42;12732;3276196;1648836;2.52;1036640;1147052;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-27 UTC;-1;9.73;0.00;7.26;35.28;0.00;47.73
sasa.cl.cam.ac.uk;1;2013-03-25 15-33-28 UTC;18178.00;18168.00;10.00;145344.00;112.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-28 UTC;72656.00;28.00;49652.00;18902.00;20281.00;0.00;0.00;18242.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-28 UTC;61155340;4198560;6.42;12716;3275808;1648832;2.52;1038400;1146392;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-28 UTC;-1;7.24;0.00;15.50;25.32;0.00;51.94
sasa.cl.cam.ac.uk;1;2013-03-25 15-33-29 UTC;28480.00;28478.00;2.00;227824.00;16.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-29 UTC;113784.00;4.00;63530.00;28886.00;29362.00;0.00;0.00;28430.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-29 UTC;61155712;4198188;6.42;12864;3276196;1648832;2.52;1042248;1141476;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-29 UTC;-1;8.56;0.00;7.91;34.37;0.00;49.16
sasa.cl.cam.ac.uk;1;2013-03-25 15-33-30 UTC;26642.00;26642.00;0.00;213136.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-30 UTC;106556.00;0.00;60579.00;26960.00;27957.00;0.00;0.00;26602.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-30 UTC;61155488;4198412;6.42;12868;3276552;1648832;2.52;1047924;1135832;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-30 UTC;-1;10.08;0.00;6.33;34.24;0.00;49.35
sasa.cl.cam.ac.uk;1;2013-03-25 15-33-31 UTC;27798.00;27798.00;0.00;224568.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-31 UTC;111492.00;0.00;65470.00;28301.00;29094.00;0.00;0.00;27686.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-31 UTC;61155240;4198660;6.42;12928;3277452;1648796;2.52;1060056;1124028;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-31 UTC;-1;11.15;0.00;9.15;34.46;0.00;45.24
sasa.cl.cam.ac.uk;1;2013-03-25 15-33-32 UTC;26445.00;26445.00;0.00;211560.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-32 UTC;105828.00;0.00;60636.00;26806.00;27810.00;0.00;0.00;26425.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-32 UTC;61154232;4199668;6.43;12936;3277112;1648820;2.52;1075460;1110368;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-32 UTC;-1;9.27;0.00;6.69;34.11;0.00;49.94
sasa.cl.cam.ac.uk;1;2013-03-25 15-33-33 UTC;23914.00;23914.00;0.00;191312.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-33 UTC;95604.00;0.00;59934.00;24675.00;25152.00;0.00;0.00;23934.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-33 UTC;61154868;4199032;6.43;12936;3276736;1648820;2.52;1094776;1090244;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-33 UTC;-1;13.15;0.00;6.26;35.76;0.00;44.83
sasa.cl.cam.ac.uk;1;2013-03-25 15-33-34 UTC;26023.00;26023.00;0.00;208184.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-34 UTC;104104.00;0.00;60534.00;26459.00;27690.00;0.00;0.00;26013.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-34 UTC;61154992;4198908;6.42;12936;3277480;1648816;2.52;1116280;1069720;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-34 UTC;-1;11.13;0.00;9.46;32.61;0.00;46.80
sasa.cl.cam.ac.uk;1;2013-03-25 15-33-35 UTC;26704.00;26672.00;32.00;213376.00;504.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-35 UTC;106676.00;120.00;57479.00;26881.00;27357.00;0.00;0.00;26674.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-35 UTC;61154620;4199280;6.43;12940;3277124;1648816;2.52;1145552;1039756;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-35 UTC;-1;9.67;0.00;7.63;33.59;0.00;49.11
sasa.cl.cam.ac.uk;1;2013-03-25 15-33-36 UTC;24807.00;24797.00;10.00;198376.00;112.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-36 UTC;99192.00;28.00;59313.00;25330.00;26342.00;0.00;0.00;24788.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-36 UTC;61153760;4200140;6.43;12940;3277368;1648820;2.52;1160616;1025480;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-36 UTC;-1;8.71;0.00;7.70;33.46;0.00;50.13
sasa.cl.cam.ac.uk;1;2013-03-25 15-33-37 UTC;20434.00;20398.00;36.00;163184.00;376.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-37 UTC;81580.00;76.00;46074.00;20712.00;21263.00;0.00;0.00;20474.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-37 UTC;61154504;4199396;6.43;10472;3278992;1648820;2.52;1160144;1025668;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-37 UTC;-1;6.99;0.00;14.49;25.87;0.00;52.65
sasa.cl.cam.ac.uk;1;2013-03-25 15-33-38 UTC;26440.00;26430.00;10.00;212392.00;112.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-38 UTC;105884.00;28.00;63054.00;26596.00;28390.00;0.00;0.00;26379.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-38 UTC;61154380;4199520;6.43;10948;3280560;1648836;2.52;1160412;1026416;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-38 UTC;-1;9.61;0.00;8.34;34.51;0.00;47.53
sasa.cl.cam.ac.uk;1;2013-03-25 15-33-39 UTC;24903.00;24903.00;0.00;199224.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-39 UTC;99592.00;0.00;56368.00;25188.00;25713.00;0.00;0.00;24901.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-39 UTC;61154132;4199768;6.43;11164;3279296;1648836;2.52;1160536;1025700;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-39 UTC;-1;9.10;0.00;7.08;34.89;0.00;48.93
sasa.cl.cam.ac.uk;1;2013-03-25 15-33-40 UTC;24043.00;24043.00;0.00;193216.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-40 UTC;96276.00;0.00;60007.00;24613.00;25890.00;0.00;0.00;24014.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-40 UTC;61154256;4199644;6.43;11248;3279184;1648836;2.52;1159948;1025636;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-40 UTC;-1;9.27;0.00;6.31;35.65;0.00;48.78
sasa.cl.cam.ac.uk;1;2013-03-25 15-33-41 UTC;27523.00;27521.00;2.00;220168.00;16.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-41 UTC;110092.00;4.00;64958.00;28203.00;28642.00;0.00;0.00;27504.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-41 UTC;61153884;4200016;6.43;11324;3278892;1648836;2.52;1159868;1025540;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-41 UTC;-1;11.49;0.00;8.08;34.09;0.00;46.34
sasa.cl.cam.ac.uk;1;2013-03-25 15-33-42 UTC;24574.00;24574.00;0.00;196584.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-42 UTC;98292.00;0.00;57553.00;24904.00;26006.00;0.00;0.00;24623.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-42 UTC;61153264;4200636;6.43;11376;3279340;1648840;2.52;1160440;1026368;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-42 UTC;-1;8.83;0.00;6.91;34.06;0.00;50.19
sasa.cl.cam.ac.uk;1;2013-03-25 15-33-43 UTC;27720.00;27708.00;12.00;221664.00;272.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-43 UTC;110836.00;68.00;63588.00;28211.00;28653.00;0.00;0.00;27676.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-43 UTC;61154752;4199148;6.43;11448;3279076;1648840;2.52;1160408;1026420;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-43 UTC;-1;7.45;0.00;7.58;36.08;0.00;48.89
sasa.cl.cam.ac.uk;1;2013-03-25 15-33-44 UTC;28325.00;28315.00;10.00;226520.00;112.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-44 UTC;113264.00;28.00;66102.00;28694.00;29834.00;0.00;0.00;28417.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-44 UTC;61154132;4199768;6.43;11484;3279520;1648832;2.52;1161048;1025816;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-44 UTC;-1;8.82;0.00;10.49;33.12;0.00;47.57
sasa.cl.cam.ac.uk;1;2013-03-25 15-33-45 UTC;27509.00;27499.00;10.00;219992.00;112.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-45 UTC;110004.00;28.00;63418.00;27985.00;28347.00;0.00;0.00;27395.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-45 UTC;61154628;4199272;6.43;11520;3279380;1648832;2.52;1160432;1026224;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-45 UTC;-1;9.32;0.00;9.45;34.51;0.00;46.73
sasa.cl.cam.ac.uk;1;2013-03-25 15-33-46 UTC;26722.00;26712.00;10.00;213696.00;128.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-46 UTC;106832.00;32.00;63970.00;27160.00;28457.00;0.00;0.00;26739.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-46 UTC;61154628;4199272;6.43;11300;3279396;1648840;2.52;1160420;1025516;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-46 UTC;-1;8.39;0.00;11.35;34.19;0.00;46.06
sasa.cl.cam.ac.uk;1;2013-03-25 15-33-47 UTC;27478.00;27466.00;12.00;219736.00;128.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-47 UTC;109880.00;32.00;63509.00;27986.00;28442.00;0.00;0.00;27457.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-47 UTC;61154256;4199644;6.43;11316;3279572;1648840;2.52;1160184;1026268;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-47 UTC;-1;8.53;0.00;7.09;36.09;0.00;48.29
sasa.cl.cam.ac.uk;1;2013-03-25 15-33-48 UTC;25833.00;25823.00;10.00;206576.00;112.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-48 UTC;103280.00;28.00;61508.00;26214.00;27343.00;0.00;0.00;25845.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-48 UTC;61154752;4199148;6.43;11360;3279332;1648836;2.52;1160572;1026428;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-48 UTC;-1;7.73;0.00;7.35;35.31;0.00;49.61
sasa.cl.cam.ac.uk;1;2013-03-25 15-33-49 UTC;27520.00;27510.00;10.00;220080.00;128.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-49 UTC;110036.00;32.00;63671.00;27900.00;28048.00;0.00;0.00;27509.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-49 UTC;61154008;4199892;6.43;11428;3279324;1648836;2.52;1160388;1025916;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-49 UTC;-1;6.62;0.00;8.70;35.97;0.00;48.70
sasa.cl.cam.ac.uk;1;2013-03-25 15-33-50 UTC;24579.00;24569.00;10.00;196552.00;112.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-50 UTC;98272.00;28.00;60103.00;25094.00;26075.00;0.00;0.00;24549.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-50 UTC;61155000;4198900;6.42;11452;3278504;1648832;2.52;1161100;1025724;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-50 UTC;-1;5.36;0.00;7.97;35.82;0.00;50.85
sasa.cl.cam.ac.uk;1;2013-03-25 15-33-51 UTC;25975.00;25965.00;10.00;207720.00;112.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-51 UTC;103880.00;28.00;61190.00;26459.00;26962.00;0.00;0.00;25978.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-51 UTC;61154628;4199272;6.43;11468;3279456;1648832;2.52;1160516;1026320;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-51 UTC;-1;9.49;0.00;7.47;35.19;0.00;47.85
sasa.cl.cam.ac.uk;1;2013-03-25 15-33-52 UTC;25434.00;25424.00;10.00;203392.00;128.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-52 UTC;101692.00;32.00;63154.00;25942.00;27229.00;0.00;0.00;25462.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-52 UTC;61154008;4199892;6.43;11496;3278588;1648832;2.52;1161164;1025900;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-52 UTC;-1;7.85;0.00;8.99;35.32;0.00;47.85
sasa.cl.cam.ac.uk;1;2013-03-25 15-33-53 UTC;22965.00;22953.00;12.00;183624.00;128.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-53 UTC;91808.00;32.00;54391.00;23484.00;23945.00;0.00;0.00;22961.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-53 UTC;61154256;4199644;6.43;11508;3278996;1648832;2.52;1160692;1026076;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-53 UTC;-1;8.45;0.00;7.44;34.30;0.00;49.81
sasa.cl.cam.ac.uk;1;2013-03-25 15-33-54 UTC;27090.00;27059.00;31.00;216472.00;280.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-54 UTC;108232.00;64.00;66109.00;27618.00;28595.00;0.00;0.00;27006.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-54 UTC;61154628;4199272;6.43;11436;3278856;1648836;2.52;1160796;1026156;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-54 UTC;-1;8.11;0.00;12.80;33.71;0.00;45.37
sasa.cl.cam.ac.uk;1;2013-03-25 15-33-55 UTC;26865.00;26855.00;10.00;214840.00;128.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-55 UTC;107368.00;32.00;63809.00;27314.00;27785.00;0.00;0.00;26840.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-55 UTC;61154876;4199024;6.43;11404;3278908;1648836;2.52;1160128;1025740;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-55 UTC;-1;7.19;0.00;9.63;35.69;0.00;47.50
sasa.cl.cam.ac.uk;1;2013-03-25 15-33-56 UTC;26667.00;26657.00;10.00;213256.00;112.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-56 UTC;106676.00;28.00;66305.00;27221.00;28337.00;0.00;0.00;26749.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-56 UTC;61154876;4199024;6.43;11404;3278508;1648832;2.52;1160388;1026308;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-56 UTC;-1;8.16;0.00;8.93;36.48;0.00;46.43
sasa.cl.cam.ac.uk;1;2013-03-25 15-33-57 UTC;26924.00;26914.00;10.00;215312.00;128.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-57 UTC;107664.00;32.00;64384.00;27383.00;27883.00;0.00;0.00;26942.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-57 UTC;61154628;4199272;6.43;11444;3279140;1648832;2.52;1160704;1026032;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-57 UTC;-1;8.48;0.00;9.98;35.41;0.00;46.13
sasa.cl.cam.ac.uk;1;2013-03-25 15-33-58 UTC;26734.00;26724.00;10.00;213792.00;112.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-58 UTC;106884.00;28.00;67473.00;27273.00;28500.00;0.00;0.00;26613.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-58 UTC;61154628;4199272;6.43;11440;3279628;1648832;2.52;1160420;1025692;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-58 UTC;-1;7.94;0.00;8.58;36.49;0.00;46.99
sasa.cl.cam.ac.uk;1;2013-03-25 15-33-59 UTC;26403.00;26391.00;12.00;211128.00;128.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-59 UTC;105564.00;32.00;63999.00;26922.00;27419.00;0.00;0.00;26428.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-59 UTC;61154752;4199148;6.43;11456;3279300;1648832;2.52;1161144;1025284;sasa.cl.cam.ac.uk;1;2013-03-25 15-33-59 UTC;-1;7.69;0.00;8.08;36.15;0.00;48.08
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-00 UTC;25566.00;25522.00;44.00;204176.00;472.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-00 UTC;102080.00;92.00;63102.00;25996.00;26970.00;0.00;0.00;25487.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-00 UTC;61154504;4199396;6.43;11452;3279604;1648832;2.52;1160284;1026072;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-00 UTC;-1;7.40;0.00;8.16;36.10;0.00;48.34
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-01 UTC;27511.00;27501.00;10.00;220008.00;112.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-01 UTC;110004.00;28.00;64697.00;27930.00;28414.00;0.00;0.00;27479.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-01 UTC;61154628;4199272;6.43;11452;3279348;1648832;2.52;1160540;1025708;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-01 UTC;-1;7.37;0.00;9.40;34.56;0.00;48.67
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-02 UTC;26047.00;26037.00;10.00;208296.00;112.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-02 UTC;104160.00;28.00;63047.00;27026.00;28080.00;0.00;0.00;26100.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-02 UTC;61154504;4199396;6.43;11492;3278800;1648828;2.52;1160460;1026436;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-02 UTC;-1;9.17;0.00;9.81;32.61;0.00;48.41
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-03 UTC;28269.00;28259.00;10.00;226072.00;128.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-03 UTC;113052.00;32.00;62844.00;28790.00;29271.00;0.00;0.00;28268.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-03 UTC;61154504;4199396;6.43;11564;3279584;1648828;2.52;1160436;1026112;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-03 UTC;-1;11.39;0.00;9.76;32.79;0.00;46.06
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-04 UTC;27890.00;27880.00;10.00;223040.00;112.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-04 UTC;111496.00;28.00;66531.00;28546.00;29833.00;0.00;0.00;27910.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-04 UTC;61155000;4198900;6.42;11588;3278040;1648836;2.52;1160780;1025120;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-04 UTC;-1;11.53;0.00;8.62;33.46;0.00;46.39
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-05 UTC;21307.00;21295.00;12.00;170360.00;128.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-05 UTC;85184.00;32.00;70509.00;25541.00;25594.00;0.00;0.00;21230.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-05 UTC;61155620;4198280;6.42;11580;3279296;1648836;2.52;1159972;1026324;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-05 UTC;-1;11.34;0.00;11.34;38.04;0.00;39.29
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-06 UTC;27833.00;27823.00;10.00;222584.00;128.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-06 UTC;111292.00;32.00;65564.00;28531.00;29511.00;0.00;0.00;27792.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-06 UTC;61153280;4200620;6.43;11588;3278988;1648840;2.52;1160220;1025816;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-06 UTC;-1;12.07;0.00;7.75;33.16;0.00;47.01
